,date,city_code,PM2.5,BC,OM,SO4,NO3,NH4,cl
6415,2016/7/6,1002,37.11397,2.683166,14.06294,8.450076,10.63369,5.808903,1.284103
6420,2016/7/7,1002,21.8212,1.908979,7.053368,5.844725,6.21274,3.859941,0.8013881
6425,2016/7/8,1002,31.04002,2.164288,12.34201,8.305779,7.271531,4.833547,0.9564161
6430,2016/7/9,1002,22.96983,1.806624,6.46556,7.427445,6.452369,4.193205,0.8178323
6435,2016/7/10,1002,28.61453,2.031245,9.615792,9.0821,6.80371,4.996865,1.081683
6440,2016/7/11,1002,30.88292,2.212473,10.09636,9.525356,7.898971,5.197257,1.149764
6445,2016/7/12,1002,46.18766,2.979405,14.88697,14.80942,11.68978,7.473836,1.822086
6450,2016/7/13,1002,49.10468,3.247527,18.33012,15.03664,10.63623,7.570165,1.854167
6455,2016/7/14,1002,38.00323,2.767246,15.33146,9.785047,8.589473,5.912249,1.53
6460,2016/7/15,1002,28.04271,1.893483,10.26028,8.452594,6.568514,4.406786,0.8678435
6465,2016/7/16,1002,32.50292,2.108469,9.530142,11.12335,8.754153,5.508735,0.9868059
6470,2016/7/17,1002,44.27157,2.784083,17.49378,12.52165,10.1109,7.357726,1.361153
6475,2016/7/18,1002,45.56879,2.980227,17.67198,12.77873,10.41533,7.582975,1.722527
6480,2016/7/19,1002,29.61189,2.215998,10.69631,8.205387,7.600634,4.51986,0.8935642
6485,2016/7/20,1002,21.24512,1.659349,11.47121,5.119377,2.502395,2.670622,0.492793
6490,2016/7/21,1002,18.81256,1.776966,9.230885,5.186736,2.184947,2.358432,0.4330258
6495,2016/7/22,1002,25.3802,2.089024,12.75871,6.952367,2.995409,3.034397,0.5846859
6500,2016/7/23,1002,32.34288,2.477103,16.20484,9.101262,3.682134,4.036113,0.8775434
6505,2016/7/24,1002,41.13878,2.808317,19.94501,11.62154,5.525331,6.908253,1.238581
6510,2016/7/25,1002,42.70839,3.029832,20.29105,12.15835,5.907964,7.467086,1.321195
6515,2016/7/26,1002,45.10084,3.034049,22.4539,12.14139,6.156312,7.393965,1.315193
6520,2016/7/27,1002,42.93786,2.930379,21.14901,11.88288,5.774375,6.637942,1.20122
6525,2016/7/28,1002,44.33295,3.009075,22.71036,11.776,5.478592,7.192557,1.35892
6530,2016/7/29,1002,46.03278,3.031408,23.1451,12.35559,6.051043,7.612588,1.449635
6535,2016/7/30,1002,55.90171,3.436329,29.07041,13.8118,7.985123,8.003345,1.598045
6540,2016/7/31,1002,22.40435,2.221697,9.572044,7.114414,2.76274,2.627625,0.7334548
6545,2016/8/1,1002,20.30864,2.194086,7.175133,7.219492,3.077414,2.565544,0.6425154
6550,2016/8/2,1002,23.85185,2.228772,8.300891,8.1288,4.58438,3.746926,0.6090073
6555,2016/8/3,1002,21.6938,1.9776,5.734854,6.282664,7.049801,3.913522,0.6488811
6560,2016/8/4,1002,35.74742,2.556711,12.85258,9.926422,8.979913,6.181037,1.431795
6565,2016/8/5,1002,30.96935,2.49161,10.01674,10.63756,7.025188,5.017605,0.7982473
6570,2016/8/6,1002,29.55266,2.47415,11.6288,7.804933,6.786674,4.663368,0.8581015
6575,2016/8/7,1002,23.0122,2.681071,9.754335,6.559271,3.488861,3.325188,0.5286624
6580,2016/8/8,1002,17.59994,2.07606,6.585655,5.632075,2.766904,2.74864,0.5392456
6585,2016/8/9,1002,18.80409,2.04491,6.566295,6.749719,2.883968,2.866952,0.559198
6590,2016/8/10,1002,17.37493,2.099369,6.378604,5.84581,2.53576,2.723609,0.515387
6595,2016/8/11,1002,22.26082,2.766152,7.916513,8.131691,2.914913,2.984195,0.5315507
6600,2016/8/12,1002,22.67751,2.830463,8.818071,7.20348,3.299677,3.215522,0.5258188
6605,2016/8/13,1002,22.0963,2.782067,7.09591,8.700662,3.005179,3.017406,0.5124818
6610,2016/8/14,1002,30.36169,3.175925,12.09818,10.0692,4.318357,4.223699,0.700028
6615,2016/8/15,1002,31.16324,2.803974,13.21026,9.800174,4.673393,3.901147,0.6754346
6620,2016/8/16,1002,31.1604,2.646279,12.48733,10.2558,4.913,3.924268,0.8579865
6625,2016/8/17,1002,30.1968,2.801021,11.37621,10.43483,4.788676,3.81233,0.7960656
6630,2016/8/18,1002,33.55886,2.939265,14.0006,11.05339,4.759947,4.432165,0.8056534
6635,2016/8/19,1002,36.58578,2.77604,15.10057,12.02222,5.717787,5.678348,0.9691671
6640,2016/8/20,1002,44.95208,3.449624,17.26747,12.27695,9.430465,7.485157,2.527569
6645,2016/8/21,1002,35.91178,2.643446,14.81655,9.286228,7.761214,5.868567,1.404341
6650,2016/8/22,1002,28.79966,2.514125,12.91836,7.630398,5.01219,3.936251,0.7245878
6655,2016/8/23,1002,27.6795,2.424899,12.14964,7.426301,4.981674,3.962602,0.6969854
6660,2016/8/24,1002,24.86548,2.315533,9.900278,7.665502,4.376957,3.773225,0.6072097
6665,2016/8/25,1002,32.91265,2.712179,15.75039,7.836366,5.739961,4.669128,0.8737521
6670,2016/8/26,1002,21.73803,1.721882,8.126777,6.141985,5.063833,3.424445,0.683553
6675,2016/8/27,1002,20.29431,1.631077,6.867933,6.295014,4.896523,3.207549,0.6037633
6680,2016/8/28,1002,25.27482,1.80009,11.20176,6.474346,5.106982,4.124075,0.6916461
6685,2016/8/29,1002,27.32989,1.972546,12.8611,6.183609,5.580592,4.065126,0.7320471
6690,2016/8/30,1002,22.56004,1.817271,8.746595,6.091682,5.275395,3.753244,0.629097
6695,2016/8/31,1002,33.93486,2.396015,14.27106,9.878306,6.300519,5.050392,1.08896
6700,2016/9/1,1002,48.32499,2.812656,22.694,12.74225,7.922756,7.427521,2.153331
6705,2016/9/2,1002,50.99779,2.957098,22.57195,14.59726,8.742981,7.273853,2.128497
6710,2016/9/3,1002,52.15407,3.102863,21.90638,14.98974,10.01534,8.298188,2.13975
6715,2016/9/4,1002,51.65878,3.514941,19.82598,13.77176,12.59557,8.115373,1.95053
6720,2016/9/5,1002,51.72182,3.264669,20.83459,13.92373,11.6384,8.00671,2.060432
6725,2016/9/6,1002,37.27316,2.603833,11.90215,10.11384,11.51992,6.439128,1.133416
6730,2016/9/7,1002,35.21641,2.469299,11.18773,10.50632,9.86422,5.9394,1.188842
6735,2016/9/8,1002,46.78217,3.020477,15.63208,13.75423,12.37151,7.862392,2.003878
6740,2016/9/9,1002,63.54694,3.707672,28.72137,15.99874,12.57019,9.100263,2.548971
6745,2016/9/10,1002,54.59425,3.451388,19.83331,14.78333,14.61196,9.329074,1.914265
6750,2016/9/11,1002,47.50743,3.078892,17.04125,12.45118,13.31454,7.622936,1.621565
6755,2016/9/12,1002,45.10575,2.833721,15.33456,13.81153,11.24169,7.617552,1.884246
6760,2016/9/13,1002,45.55925,2.7265,17.80625,12.63822,10.50683,7.422165,1.881453
6765,2016/9/14,1002,32.84442,2.297779,11.76224,8.611049,9.037787,5.066015,1.135564
6770,2016/9/15,1002,15.85003,1.243309,3.97445,5.806281,4.095421,2.935695,0.7305692
6775,2016/9/16,1002,6.464807,1.047255,-0.4167438,2.354262,2.957639,2.083601,0.5223948
6780,2016/9/17,1002,14.72692,1.197055,4.263134,5.031408,3.674602,2.405098,0.5607207
6785,2016/9/18,1002,38.95006,2.163536,16.79092,10.29286,7.97228,6.372123,1.730465
6790,2016/9/19,1002,23.52243,1.556817,9.518364,5.849728,5.765586,3.642302,0.8319349
6795,2016/9/20,1002,24.58449,1.854243,10.98961,5.445409,5.563163,3.830179,0.7320695
6800,2016/9/21,1002,33.11296,2.259669,11.27506,8.645165,9.873396,5.342448,1.059669
6805,2016/9/22,1002,37.00454,2.509369,12.69946,9.723155,10.60476,6.111957,1.467799
6810,2016/9/23,1002,38.60552,2.607344,13.0551,10.78738,10.63183,6.34074,1.523867
6815,2016/9/24,1002,41.92684,2.722947,14.60669,11.53703,10.65384,7.27728,2.406335
6820,2016/9/25,1002,46.41043,3.001994,18.25139,11.00587,11.16062,7.790305,2.990555
6825,2016/9/26,1002,40.02075,2.700875,14.85462,10.50435,9.788115,6.669226,2.172787
6830,2016/9/27,1002,32.0841,2.213446,13.33206,8.302013,7.004122,4.669417,1.232457
6835,2016/9/28,1002,16.66088,1.081969,5.577689,5.266629,3.959969,2.896548,0.7746242
6840,2016/9/29,1002,13.89052,1.098542,4.004211,4.560168,3.407863,2.451183,0.8197364
6845,2016/9/30,1002,13.68287,1.300695,2.693446,4.295737,4.699582,2.89885,0.69341
6850,2016/10/1,1002,23.6949,2.079658,6.376687,6.46334,7.951825,4.28438,0.8233903
6855,2016/10/2,1002,30.05398,2.223696,10.00591,7.219694,9.658696,5.265768,0.9459815
6860,2016/10/3,1002,19.2355,1.400608,6.482324,5.661082,5.098303,2.99387,0.5931828
6865,2016/10/4,1002,27.78612,1.90823,8.536575,8.305261,8.1444,4.521565,0.8916545
6870,2016/10/5,1002,48.06584,2.756296,19.49883,10.67425,12.62046,7.861208,2.516007
6875,2016/10/6,1002,35.67773,1.932487,15.23428,8.88924,8.064161,5.338115,1.557563
6880,2016/10/7,1002,15.33996,1.261654,3.914899,4.947305,4.433828,2.893979,0.7822742
6885,2016/10/8,1002,25.14293,1.452933,11.035,5.099919,6.518191,4.167737,1.036887
6890,2016/10/9,1002,19.23045,1.253749,7.647554,4.759142,4.716427,2.544703,0.8535782
6895,2016/10/10,1002,20.51641,1.38631,7.399125,5.121932,5.760998,2.924492,0.8480454
6900,2016/10/11,1002,26.48449,1.743654,9.660971,6.213758,7.954066,4.270681,0.9120415
6905,2016/10/12,1002,36.35867,2.359565,12.52119,8.242053,11.9112,6.112911,1.324661
6910,2016/10/13,1002,36.80051,2.343856,16.95235,6.387145,9.912815,5.471509,1.204349
6915,2016/10/14,1002,29.5942,2.019863,11.29551,5.748463,9.361761,4.689823,1.168603
6920,2016/10/15,1002,22.66369,1.733087,6.68403,6.107406,6.983345,3.799863,1.155822
6925,2016/10/16,1002,33.47572,2.260774,11.73288,8.580059,9.839742,5.564663,1.062263
6930,2016/10/17,1002,40.344,2.345415,17.22634,8.722535,10.68965,6.771438,1.360064
6935,2016/10/18,1002,33.83334,2.251399,11.90196,9.224495,9.263867,5.14613,1.191621
6940,2016/10/19,1002,51.23107,3.01535,24.0604,9.374764,13.08488,7.624935,1.695679
6945,2016/10/20,1002,29.74795,2.009083,10.1868,6.667367,9.142361,5.295659,1.742344
6950,2016/10/21,1002,12.48783,1.116551,2.091487,4.289136,4.209024,2.377863,0.7816321
6955,2016/10/22,1002,9.162255,1.064913,1.064523,2.814633,3.479313,2.161537,0.7388727
6960,2016/10/23,1002,17.3894,1.160177,5.655359,5.332179,4.46952,2.82578,0.7721649
6965,2016/10/24,1002,38.45182,2.479133,14.55464,8.856096,11.36396,6.597198,1.197992
6970,2016/10/25,1002,29.159,1.961596,8.708941,8.425129,9.157866,5.045642,0.9054683
6975,2016/10/26,1002,20.29232,1.481963,6.07616,5.293822,6.266968,3.526823,1.173407
6980,2016/10/27,1002,23.00777,1.488817,7.907787,5.414876,7.104523,3.838062,1.091767
6985,2016/10/28,1002,26.25575,1.372916,9.049727,6.536775,8.166262,5.072658,1.13007
6990,2016/10/29,1002,23.65255,1.480645,6.573339,6.221438,8.187313,4.500384,1.189815
6995,2016/10/30,1002,27.20339,1.939226,8.995726,6.725841,8.39122,5.000653,1.151377
7000,2016/10/31,1002,25.62403,1.734167,7.96647,6.71092,8.050807,4.673654,1.161666
7005,2016/11/1,1002,19.70398,1.336063,6.141956,5.30376,5.858589,3.366851,1.063612
7010,2016/11/2,1002,35.52179,2.463034,15.02247,6.302204,10.39484,5.275163,1.339243
7015,2016/11/3,1002,54.57148,3.469282,25.55372,8.585205,14.67726,7.851259,2.286015
7020,2016/11/4,1002,58.90578,3.761666,27.92807,10.22731,14.51281,8.592636,2.475923
7025,2016/11/5,1002,68.39128,4.390345,32.57194,12.50971,15.9074,9.950976,3.011882
7030,2016/11/6,1002,90.04434,4.618157,48.15786,13.49492,20.61964,10.60753,3.153763
7035,2016/11/7,1002,42.92033,2.475875,19.08836,7.916876,10.53114,6.789389,2.908082
7040,2016/11/8,1002,25.0539,1.301497,9.413275,5.131551,7.695118,4.37104,1.512459
7045,2016/11/9,1002,24.94226,1.432313,8.791232,6.525025,6.985751,4.356744,1.207939
7050,2016/11/10,1002,36.50645,2.185404,13.83621,8.25899,10.89306,5.585423,1.332785
7055,2016/11/11,1002,40.72768,2.972196,15.47209,9.022644,11.89017,6.300249,1.37058
7060,2016/11/12,1002,67.74546,4.649279,30.36891,12.58997,16.97573,9.665033,3.16157
7065,2016/11/13,1002,72.89767,4.734461,34.14469,12.5898,18.62456,9.746326,2.804156
7070,2016/11/14,1002,111.1068,5.477897,53.97251,17.09445,31.61103,13.44995,2.950911
7075,2016/11/15,1002,28.3007,1.734546,11.4491,6.490993,7.461012,4.528172,1.16505
7080,2016/11/16,1002,27.00771,2.03703,9.11579,6.681239,7.737302,4.944756,1.436349
7085,2016/11/17,1002,41.94091,2.896926,17.37053,8.652695,11.39659,6.445578,1.624173
7090,2016/11/18,1002,48.73076,3.451915,19.11474,9.653401,14.66292,7.71304,1.847779
7095,2016/11/19,1002,61.67075,3.8903,29.25592,10.95872,15.24286,8.716116,2.32295
7100,2016/11/20,1002,42.84114,2.353833,19.43932,8.142611,10.94493,6.725589,1.960443
7105,2016/11/21,1002,31.42673,2.199349,10.76908,7.589871,9.656952,5.23645,1.211475
7110,2016/11/22,1002,21.02925,1.020365,6.145891,5.676323,7.040628,3.954055,1.146043
7115,2016/11/23,1002,36.26761,1.895227,10.40328,8.54387,13.48833,6.664865,1.936907
7120,2016/11/24,1002,62.46167,3.366971,32.51785,9.005045,15.14645,9.221842,2.425356
7125,2016/11/25,1002,61.63326,3.541094,31.1991,9.283808,15.10219,8.566865,2.507072
7130,2016/11/26,1002,58.33957,3.389582,24.58325,11.22556,16.53093,8.974122,2.61025
7135,2016/11/27,1002,67.6986,3.886887,34.44589,9.715673,17.32608,8.742437,2.324066
7140,2016/11/28,1002,67.77039,3.672981,37.72856,8.000998,16.16352,8.52537,2.20433
7145,2016/11/29,1002,34.43076,2.312131,14.15815,6.951349,9.453334,5.047928,1.555794
7150,2016/11/30,1002,58.93848,3.913817,23.95346,11.88943,16.83545,9.16562,2.346318
7155,2016/12/1,1002,93.75948,5.024509,49.28498,12.2482,24.48049,11.98132,2.721296
7160,2016/12/2,1002,55.32056,3.543536,28.27003,7.086837,14.18448,7.422179,2.235681
7165,2016/12/3,1002,58.54134,3.892381,26.35452,11.39926,14.35878,10.14912,2.536399
7170,2016/12/4,1002,89.16004,4.935572,45.43693,12.60297,22.89676,11.4595,3.287804
7175,2016/12/5,1002,90.54083,4.704899,48.12311,12.30032,22.34967,11.36705,3.062829
7180,2016/12/6,1002,73.30572,4.015143,38.04603,12.0715,16.89891,9.133508,2.274136
7185,2016/12/7,1002,106.2021,6.001298,50.78044,16.21611,30.21439,14.66835,2.989863
7190,2016/12/8,1002,135.6477,7.163191,71.31196,19.2067,33.97931,18.19972,3.986534
7195,2016/12/9,1002,74.42731,3.720583,45.92485,9.018701,13.48799,8.315732,2.275185
7200,2016/12/10,1002,31.86458,1.853301,14.70441,5.915202,7.730202,4.624512,1.661469
7205,2016/12/11,1002,36.16882,2.262992,16.4803,6.999139,8.707641,5.287095,1.718752
7210,2016/12/12,1002,69.91935,4.702723,36.11269,10.43801,15.42651,8.614596,3.239417
7215,2016/12/13,1002,42.43217,2.515998,20.44695,6.631741,10.98462,6.382751,1.852858
7220,2016/12/14,1002,30.54736,1.6203,9.108762,8.642807,9.533898,5.683609,1.641593
7225,2016/12/15,1002,71.98685,4.035048,37.14669,11.61556,16.8281,9.425378,2.361453
7230,2016/12/16,1002,121.3582,5.984459,66.35747,16.48932,28.90959,15.77842,3.617364
7235,2016/12/17,1002,115.4284,5.962095,66.16626,13.96086,25.65343,15.02749,3.685757
7240,2016/12/18,1002,79.68791,5.468772,42.02935,11.36522,18.00299,9.287986,2.821582
7245,2016/12/19,1002,105.3377,6.387325,52.25753,12.39978,30.59875,12.769,3.694313
7250,2016/12/20,1002,69.81854,3.867067,37.964,10.55958,14.70879,8.850205,2.7191
7255,2016/12/21,1002,28.09162,2.192529,7.845071,7.787041,8.682955,6.389649,1.584024
7260,2016/12/22,1002,89.97333,4.25933,43.96099,15.54163,23.19319,12.2263,3.018194
7265,2016/12/23,1002,90.48971,4.732114,51.74772,10.38386,21.00582,10.39625,2.620196
7270,2016/12/24,1002,51.24647,2.590188,27.90901,6.981999,11.38458,6.975249,2.38069
7275,2016/12/25,1002,29.4343,1.978517,9.848852,7.991943,7.794823,5.734675,1.820165
7280,2016/12/26,1002,20.06262,1.559515,4.688349,5.506534,6.82703,4.203968,1.481192
7285,2016/12/27,1002,39.90718,2.029383,16.65352,8.025813,11.27581,6.431307,1.922656
7290,2016/12/28,1002,47.02846,2.9235,22.02748,8.288553,11.58681,6.805289,2.202114
7295,2016/12/29,1002,86.90642,4.44938,47.37907,11.31802,21.10198,9.80074,2.657967
7300,2016/12/30,1002,98.72956,5.322692,45.51969,16.38169,27.60328,13.75926,3.90221
7305,2016/12/31,1002,114.2274,6.877588,51.64349,16.59377,34.43542,16.32439,4.677131
7310,2017/1/1,1002,135.8738,7.293006,59.60755,26.68156,36.10431,19.32481,6.187375
7315,2017/1/2,1002,117.6867,7.015104,49.8678,20.3026,35.29515,17.01182,5.206051
7320,2017/1/3,1002,143.4849,7.290555,66.95047,24.5763,38.00148,21.07875,6.666091
7325,2017/1/4,1002,129.116,6.995878,63.17577,20.17812,28.70886,17.4485,10.05737
7330,2017/1/5,1002,38.69793,2.114652,16.31043,7.855678,8.996388,6.026545,3.420785
7335,2017/1/6,1002,28.78604,1.897717,11.13369,6.414223,7.877995,4.954885,1.462412
7340,2017/1/7,1002,30.16517,2.163592,9.601025,8.039818,9.025244,6.087871,1.335491
7345,2017/1/8,1002,68.61172,3.406868,32.17164,13.19299,17.40101,9.570841,2.439209
7350,2017/1/9,1002,86.43783,4.185423,46.4291,13.62319,19.20126,11.46434,2.998853
7355,2017/1/10,1002,95.74765,5.11396,48.03803,13.42912,23.98423,13.04674,5.182311
7360,2017/1/11,1002,60.0594,3.27756,30.37438,9.97521,14.08495,9.230847,2.347302
7365,2017/1/12,1002,82.38104,4.472313,42.19632,14.22895,18.84349,11.14492,2.639963
7370,2017/1/13,1002,74.73172,4.135911,41.71606,9.757779,17.0257,9.373239,2.09627
7375,2017/1/14,1002,41.07916,2.083937,20.1558,6.090146,10.57938,6.859131,2.169902
7380,2017/1/15,1002,25.58682,1.419728,8.611185,6.546581,7.37323,5.199647,1.636096
7385,2017/1/16,1002,38.09767,2.179616,16.73694,7.290561,9.999582,6.556795,1.890967
7390,2017/1/17,1002,65.61618,3.61714,34.99924,10.66787,14.12057,8.285465,2.21136
7395,2017/1/18,1002,59.36542,2.981455,30.00477,9.789703,14.20726,9.230886,2.382235
7400,2017/1/19,1002,85.77835,4.216099,47.00307,11.51149,19.93278,11.92709,3.114913
7405,2017/1/20,1002,34.97465,1.839122,15.12477,5.400763,10.52904,5.51532,2.080951
7410,2017/1/21,1002,47.45353,3.068752,23.24513,6.62929,11.80598,6.888561,2.704375
7415,2017/1/22,1002,60.60115,3.443612,32.96563,8.108682,13.28836,7.232905,2.794868
7420,2017/1/23,1002,51.74498,3.080911,28.06928,7.11447,11.00391,7.050592,2.47641
7425,2017/1/24,1002,39.98519,2.56025,17.21885,8.088814,10.11188,6.746991,2.005401
7430,2017/1/25,1002,83.57642,4.377176,42.84145,13.35578,20.0396,10.71326,2.962412
7435,2017/1/26,1002,74.01941,4.138477,39.74853,10.24405,17.18608,9.461032,2.702277
7440,2017/1/27,1002,82.32869,3.942235,47.53446,10.74056,17.25249,9.600849,2.858948
7445,2017/1/28,1002,72.72232,3.996545,39.31117,10.88997,15.95545,8.938295,2.569184
7450,2017/1/29,1002,73.45258,3.908421,40.68666,10.61802,15.76197,9.021825,2.477513
7455,2017/1/30,1002,32.14187,1.53164,11.66727,7.225712,9.776026,6.183157,1.941223
7460,2017/1/31,1002,28.92866,1.766792,9.79204,6.847409,8.78383,5.564355,1.738589
7465,2017/2/1,1002,57.06935,2.663127,29.47446,9.287238,13.05118,8.579161,2.593348
7470,2017/2/2,1002,51.3002,2.772403,24.23019,9.85938,11.88228,8.445151,2.555951
7475,2017/2/3,1002,49.56792,3.125866,21.42916,9.974635,12.99745,7.810701,2.040805
7480,2017/2/4,1002,77.60387,4.646349,37.42652,12.64016,19.94527,10.51115,2.945569
7485,2017/2/5,1002,111.1222,5.294453,62.71392,16.21726,22.14328,12.8181,4.753286
7490,2017/2/6,1002,70.4161,3.292599,40.30572,9.115805,15.14442,8.793099,2.557557
7495,2017/2/7,1002,25.0106,1.325861,8.271635,6.419675,7.437675,4.945479,1.555754
7500,2017/2/8,1002,39.81223,1.978006,13.44522,8.680031,13.61126,7.276542,2.097714
7505,2017/2/9,1002,92.6608,3.95945,56.44256,11.26895,17.17477,9.98141,3.81507
7510,2017/2/10,1002,49.97129,2.524941,26.55434,6.246315,11.45276,6.137552,3.192936
7515,2017/2/11,1002,52.37855,3.128845,26.19443,7.91537,11.88711,6.468673,3.252796
7520,2017/2/12,1002,81.44908,4.193864,40.72719,12.44716,20.17704,10.37005,3.903828
7525,2017/2/13,1002,101.0809,5.228609,50.66646,16.08849,22.17599,11.43578,6.921351
7530,2017/2/14,1002,111.3024,5.25171,60.32803,14.02484,23.56857,12.58197,8.129245
7535,2017/2/15,1002,95.95606,4.777841,51.93053,11.73925,22.89352,11.03151,4.614921
7540,2017/2/16,1002,90.11652,4.77853,45.83513,13.33312,21.23481,11.36759,4.93493
7545,2017/2/17,1002,66.43275,3.063738,37.49491,9.937123,13.51433,8.460875,2.42265
7550,2017/2/18,1002,44.1878,2.438287,18.15714,9.553264,11.86683,7.456741,2.172274
7555,2017/2/19,1002,79.31638,4.018244,41.77064,12.19367,17.90455,10.70008,3.429274
7560,2017/2/20,1002,50.99591,2.366632,25.33703,8.096265,12.22372,7.679327,2.97226
7565,2017/2/21,1002,30.61699,1.581974,10.54462,7.913432,8.713129,5.505631,1.863839
7570,2017/2/22,1002,62.51514,2.859596,28.87132,11.43182,16.97436,9.290561,2.378043
7575,2017/2/23,1002,85.20292,3.589347,46.96479,14.0609,17.71378,10.05384,2.8741
7580,2017/2/24,1002,89.36621,3.976999,46.10952,13.67757,21.8175,10.80741,3.784624
7585,2017/2/25,1002,106.9185,4.691262,58.86938,16.15829,22.44721,12.09442,4.752361
7590,2017/2/26,1002,101.8115,4.441573,56.48456,15.03315,21.46629,11.97189,4.385928
7595,2017/2/27,1002,76.51756,3.630378,38.69953,11.64039,19.72767,10.3441,2.819596
7600,2017/2/28,1002,67.67053,3.51106,32.84097,10.14359,18.98748,9.293752,2.187431
7605,2017/3/1,1002,70.95317,3.258721,41.47666,10.75081,13.04152,7.203959,2.425457
7610,2017/3/2,1002,38.84899,1.96131,18.25209,5.675951,11.04251,5.816133,1.917134
7615,2017/3/3,1002,66.44952,3.557986,31.96278,10.32638,17.89712,9.463418,2.70525
7620,2017/3/4,1002,91.48688,4.505802,48.80669,13.25176,20.70561,11.10939,4.217013
7625,2017/3/5,1002,72.33646,3.435948,38.51881,11.19327,16.75481,9.278312,2.433626
7630,2017/3/6,1002,45.05219,2.158738,21.06791,8.054809,11.72349,7.61641,2.047243
7635,2017/3/7,1002,61.50202,2.997902,32.34731,9.03975,14.9283,7.813763,2.18876
7640,2017/3/8,1002,48.76826,2.481408,22.85031,7.754717,13.56339,7.165965,2.118435
7645,2017/3/9,1002,75.26234,3.682546,38.80952,11.39386,18.99962,9.522916,2.376797
7650,2017/3/10,1002,103.3904,4.84233,56.21482,13.46972,22.35538,11.72917,6.508146
7655,2017/3/11,1002,52.39661,2.740404,22.91383,9.542476,14.26497,8.957852,2.934935
7660,2017/3/12,1002,64.73988,3.299703,32.32403,11.06104,15.11771,9.268906,2.937392
7665,2017/3/13,1002,39.18071,1.761789,17.02561,7.959711,10.11569,6.763118,2.317905
7670,2017/3/14,1002,28.90729,1.617426,11.52099,5.740852,8.548031,4.627513,1.479992
7675,2017/3/15,1002,44.97493,2.35376,18.6784,10.15769,11.86633,7.645174,1.918746
7680,2017/3/16,1002,54.99694,2.711175,26.09704,9.331105,15.02681,9.391091,1.830813
7685,2017/3/17,1002,60.97028,3.00887,29.21571,10.32221,16.5999,9.686419,1.823587
7690,2017/3/18,1002,56.57605,2.842294,28.67037,9.563606,13.37856,9.322456,2.121223
7695,2017/3/19,1002,49.15732,2.575998,22.38181,9.620213,12.18662,8.177552,2.392681
